"","Nutzer","Frage","Zeitpunkt","Antwort","Alter","Geschlecht","Bevölkerungsdichte","Kaufkraft","Berufliche.Stellung","Berufsbildung","Beschäftigungsstatus","Familienstand","Kinder.im.Haushalt","Ost_West","Religion","Bildungsabschluss","Ontic","ontic_bin","CDU/CSU","SPD","Grüne","FDP","AfD","Linke"
"2130","a0823e456ec789f0da1de646706566bc04b8d055","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","65 +","Frauen","Mittel","Mittel","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","SPD",0,0,1,0,0,0,0
"2131","474e2fef1420540b532fb75d2af7f5a8ce2fac63","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","40 - 49","Frauen","Mittel","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2132","0c151a535d3725df720ff58aad6c8c2025a23770","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","40 - 49","Männer","Niedrig","Sehr niedrig","Arbeiter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"2133","a69bc7a4e9321d574f70a808e914919ebfc56746","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Männer","Mittel","Sehr hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2134","7fcd4a0b6e6238a1967bd205394821ec34c649bf","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","18 - 29","Frauen","Niedrig","Sehr niedrig","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Eine andere","Abitur","AfD",0,0,0,0,0,1,0
"2135","6d004cd123294f511566348853154833bdfa9efc","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Frauen","Sehr niedrig","Hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","Grüne",0,0,0,1,0,0,0
"2136","b2fe1e0720d969223ca003b9371ccc2564cba776","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","65 +","Männer","Hoch","Sehr hoch","Beamter","Berufsausbildung","Rentner","Geschieden","Kinder im Haushalt","Westen","Konfessionslos","Abitur","Nichtwähler",0,0,0,0,0,0,0
"2137","0a1a5cb59bd303366385b728e49f9284de4b9431","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","65 +","Frauen","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"2138","e01dd44e734e7d3a9934af7078936f1fea643aeb","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Frauen","Sehr hoch","Sehr niedrig","Selbstständig","Studium oder höher","Selbstständige","Geschieden","Keine Kinder im Haushalt","Osten","Katholisch","Abitur","Grüne",0,0,0,1,0,0,0
"2139","04e9465d4b673a1a7ef4ef1e72b69bc5c96760e1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Frauen","Sehr hoch","Sehr niedrig","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2140","7106eb6827c3bad22d480e12356c50b2a46ea696","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","65 +","Frauen","Sehr hoch","Mittel","Nicht berufstätig","Berufsausbildung","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"2141","60b0f3bf65c392d58c27fff051ac45b83e5b431b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","FDP",0,0,0,0,1,0,0
"2142","260bcd9a86b8d8fb601785133d65b95be9019f2c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Frauen","Hoch","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","AfD",0,0,0,0,0,1,0
"2143","b659c12bf386243f0a8a17e8f7f0a6cf66758abf","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","65 +","Männer","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","FDP",0,0,0,0,1,0,0
"2144","464feb6f5065e07411258601a4e85cdf70c663c1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Frauen","Hoch","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","Grüne",0,0,0,1,0,0,0
"2145","073cb52e05f8eacf6f820ad74e0ee6774bd40451","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Frauen","Niedrig","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Geschieden","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","AfD",0,0,0,0,0,1,0
"2146","8b007aaafe2aa79df4f428f75a77a32f072c44f1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","65 +","Frauen","Mittel","Sehr hoch","Selbstständig","Berufsausbildung","Selbstständige","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"2147","b8cd316622e79f32936f5b75d37a1a5e74f96b3a","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","65 +","Männer","Sehr niedrig","Mittel","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","CDU/CSU",0,1,0,0,0,0,0
"2148","56d225a0a00399a0e5126256ba6efb2ba97e9976","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Männer","Mittel","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"2149","8bebac12a5c9be6bb1bc0f6d56474b5c48debecc","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Frauen","Hoch","Mittel","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","SPD",0,0,1,0,0,0,0
"2150","70984ab35db4d5ea3b6de51aa7ca2f4b0068db51","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","40 - 49","Frauen","Sehr hoch","Niedrig","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Evangelisch","Abitur","SPD",0,0,1,0,0,0,0
"2151","dfe4b22586d9c325734ece3743cce20b986bcbea","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","65 +","Männer","Hoch","Mittel","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2152","60179a377df7ae3c18c0e5328aa41de799d64cc3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","30 - 39","Frauen","Hoch","Niedrig","Beamter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"2153","5d62f7593fe21f2cca7435717a2a4586687c0a24","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","18 - 29","Männer","Sehr niedrig","Hoch","Arbeiter","Noch in Ausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","Linke",0,0,0,0,0,0,1
"2154","8e6700f87f35c361e6f106899358aee3e5c4bca1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Sehr hoch","Selbstständig","Berufsausbildung","Selbstständige","Geschieden","Keine Kinder im Haushalt","Westen","Katholisch","Hauptschule / kein Abschluss","CDU/CSU",0,1,0,0,0,0,0
"2155","d3fa6c8ef011e4f252b703e59e2d2394c56b74ad","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Frauen","Hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Weiß nicht / keine Angabe","Abitur","Grüne",0,0,0,1,0,0,0
"2156","96cd03837983da7bd1760022b96445d06fee31e1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","18 - 29","Frauen","Niedrig","Mittel","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2157","3e9316e142f94534c7fe4e0e37f0651e0cbe9a4c","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Frauen","Hoch","Mittel","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"2158","398dbfb95d4e956e54caccca488e28a1bbea95a3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","50 - 64","Männer","Mittel","Sehr hoch","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0
"2159","99732b352e57e168f0bfb97662a8780812ccf097","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-08","Bin schon fest entschieden","30 - 39","Männer","Hoch","Sehr hoch","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","SPD",0,0,1,0,0,0,0
"2160","5bb7f24f456f933683e734d5cbf8b758415d2350","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","65 +","Männer","Mittel","Sehr hoch","Weiß nicht / keine Angabe","Studium oder höher","Arbeitnehmer","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2161","8f4beeb2cd8eaeceea010afb0c1c0a20f3f2d80f","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","50 - 64","Männer","Sehr hoch","Hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2162","4c4d9c5021e683c1e44b9c8095be52fdde56bf3b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","50 - 64","Frauen","Niedrig","Sehr hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"2163","56e2573ea79c3f2f94ff9b006f48033946b2ba42","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","65 +","Männer","Mittel","Hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0
"2164","5328a4399cdc18859bc19a887892097d660932c1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","18 - 29","Männer","Mittel","Sehr hoch","Weiß nicht / keine Angabe","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Ledig","Keine Kinder im Haushalt","Osten","Konfessionslos","Weiß nicht / keine Angabe","CDU/CSU",0,1,0,0,0,0,0
"2165","3f841a82048b641748eeac96c32fbf68cd228f97","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","40 - 49","Männer","Sehr hoch","Sehr niedrig","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"2166","acaf5c15fe5b9b9bf56663aacbe49090ff032643","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","65 +","Frauen","Sehr hoch","Sehr niedrig","Weiß nicht / keine Angabe","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","Grüne",0,0,0,1,0,0,0
"2167","28c24339449a03b3549e109f7d56b88d0d792705","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","40 - 49","Frauen","Hoch","Hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","Grüne",0,0,0,1,0,0,0
"2168","f50131a0c6501199e5c883b8447257c61fdc14c6","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","50 - 64","Männer","Hoch","Mittel","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"2169","c5c68a4dcc85114b9585eba250b655fe0449a120","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","40 - 49","Frauen","Sehr niedrig","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","Grüne",0,0,0,1,0,0,0
"2170","d784a2185432b63d1b782a516c768bde43c59325","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","65 +","Frauen","Mittel","Sehr niedrig","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2171","5120073ea51409c7b6b1ffd87b4fa8cb4c432548","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","40 - 49","Männer","Mittel","Sehr hoch","Beamter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","FDP",0,0,0,0,1,0,0
"2172","2c00dd07851f2c8c8ec1d9ebfa94c5603c6f2225","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","18 - 29","Frauen","Sehr niedrig","Mittel","Selbstständig","Studium oder höher","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Weiß nicht / keine Angabe","Osten","Weiß nicht / keine Angabe","Abitur","AfD",0,0,0,0,0,1,0
"2173","fc64f6e1e06e208b3934b46ada79b76ffc0088ad","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","50 - 64","Frauen","Hoch","Sehr hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","FDP",0,0,0,0,1,0,0
"2174","23f5bc2d99cfdcffd42475a747cf55c454100a8e","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","65 +","Frauen","Sehr hoch","Hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","AfD",0,0,0,0,0,1,0
"2175","e462b100f7091a381bd6a9bfe3223e54fbeeb500","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","40 - 49","Frauen","Hoch","Hoch","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","AfD",0,0,0,0,0,1,0
"2176","1984d208dc0491a1b6da7df17998f9bb3a3fa995","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","18 - 29","Frauen","Mittel","Sehr niedrig","Beamter","Studium oder höher","Selbstständige","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Konfessionslos","Abitur","AfD",0,0,0,0,0,1,0
"2177","e11e0118699127495c1f8da373a508acc5b8e904","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","18 - 29","Männer","Mittel","Sehr hoch","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","SPD",0,0,1,0,0,0,0
"2178","5f9e1082670a9f89f53ec891d339e3b87c69761b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Niedrig","Weiß nicht / keine Angabe","Studium oder höher","Arbeitnehmer","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","SPD",0,0,1,0,0,0,0
"2179","66d4c950c6a3d82afe0e493615a5594f24d648b1","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Niedrig","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"2180","8a2e42d04d334238633fe00d093d5f2052f9772b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-07","Bin schon fest entschieden","50 - 64","Frauen","Mittel","Sehr hoch","Arbeiter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","Sonstige",0,0,0,0,0,0,0
