Nutzer,Frage,Zeitpunkt,Antwort,Gewicht,Alter,Geschlecht,Bevölkerungsdichte,Kaufkraft,Berufliche Stellung,Berufsbildung,Beschäftigungsstatus,Familienstand,Kinder im Haushalt,Ost_West,Religion,Bildungsabschluss,Sonntagsfrage
27f5434dafa5e5c6aa30d8659d3d08fea8916370,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.308019870814084,50 - 64,Frauen,Hoch,Hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,AfD
cf54e4e749b615f005ce6bb8c7283eee61b38ce5,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.3928758081486701,30 - 39,Frauen,Sehr hoch,Sehr niedrig,Angestellter,Studium oder höher,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,Linke
46296d2b1c846f966c97e08d1c10315de36b68bc,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.46988317905433502,50 - 64,Männer,Niedrig,Niedrig,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
3de1f3c53c02438b167a1512c3c4aab1486f6df4,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.4444115228916801,65 +,Frauen,Mittel,Hoch,Nicht berufstätig,Berufsausbildung,Rentner,Geschieden,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,CDU/CSU
4a9c0e454e3a9016711d7bdaad2c191f3fcdc446,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.49233335301570802,50 - 64,Männer,Hoch,Mittel,Leitender Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,CDU/CSU
5435907c21c33533ec35cb03752f7aed2b921f69,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.68685436505183795,50 - 64,Frauen,Hoch,Hoch,Nicht berufstätig,Berufsausbildung,Rentner,Geschieden,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,Grüne
45185bc79dad00232638a07b5c0328e92db4c4b6,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.39310556251214501,50 - 64,Frauen,Sehr hoch,Hoch,Nicht berufstätig,Studium oder höher,Arbeitslose / Nichterwerbspersonen,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,CDU/CSU
c4c0d9f324acc7de73791600ade3e04bb140f0bb,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.53351437091582499,50 - 64,Frauen,Hoch,Sehr hoch,Leitender Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,CDU/CSU
83cbb3cc01090e09c0f77ae1710e0d1793b5f4d1,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.3405296512885501,40 - 49,Frauen,Hoch,Sehr hoch,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,SPD
f28a89a030edddfd806c1fadbb0e2612b511d68f,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.701234584024648,50 - 64,Frauen,Niedrig,Hoch,Beamter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Mittlere Reife,Grüne
c328fab852b59a54297fcf813ab2850e6d38d5db,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.525285753995685,65 +,Frauen,Niedrig,Mittel,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Evangelisch,Abitur,Grüne
c8e9ca8cf7be805fbf3ff4ea93322e4213926719,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.58594982322105504,50 - 64,Frauen,Mittel,Sehr hoch,Nicht berufstätig,Studium oder höher,Selbstständige,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,FDP
8c8baee5f0db860e638390f12aaafbc4c9ccae94,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.6622193029517001,40 - 49,Frauen,Mittel,Hoch,Selbstständig,Studium oder höher,Selbstständige,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Konfessionslos,Abitur,Grüne
6b337bf07a73b7b8feb80c86b82dfb5f07981379,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.15980457282858801,65 +,Männer,Sehr hoch,Sehr niedrig,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,Grüne
23131c25ba80266937e0605329db9d226c660b80,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.48715285163523903,50 - 64,Männer,Mittel,Sehr hoch,Beamter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,Linke
cd8af223afef5218ee11ad5b597cfd306a604b7e,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.5686905868140999,65 +,Frauen,Mittel,Niedrig,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,CDU/CSU
0bdafc6bf4bfed96856f0fff948f01b92db37bfa,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.3399417840130501,30 - 39,Männer,Sehr hoch,Sehr hoch,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,Grüne
b907e89c48a0fadb4a23bc1851f1239341427f2a,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.06178604998121,65 +,Frauen,Hoch,Niedrig,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,SPD
97a47b7a23ea651762882427a46bba7bb3fdabd4,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.7084943131000701,18 - 29,Frauen,Hoch,Mittel,Angestellter,Berufsausbildung,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,FDP
83acff4de5755e0b78dd97a4a611e8d487a2516f,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.47329848691071602,50 - 64,Männer,Mittel,Sehr hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,CDU/CSU
4019cb899de59265e6b1745cfb51912fd97d309f,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.47592063886020303,50 - 64,Frauen,Niedrig,Sehr hoch,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Mittlere Reife,FDP
e474af7f88f9a47c3c0920ffdbfbf6ccc3f6eb18,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.62086426432907005,65 +,Frauen,Sehr hoch,Hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
637c550f753da29501ea8cc5810e849ec8b51bf6,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.06995224461335,65 +,Männer,Niedrig,Sehr hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,CDU/CSU
9b74cfdf1c790f757d9c2b3f6f13a99f9a6bf2ac,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.17810187880052,30 - 39,Männer,Sehr hoch,Hoch,Angestellter,Studium oder höher,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,Linke
1286651c3b987d32927af14a37fe3d5b4987ee5d,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.583288554597028,50 - 64,Männer,Mittel,Mittel,Selbstständig,Studium oder höher,Selbstständige,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,CDU/CSU
46c5be0a1324d10d380b7f510a38efb360c9d5ff,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.25101464982694,65 +,Frauen,Sehr hoch,Niedrig,Selbstständig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,Grüne
5ca331be79786818a669d05b547f089646c14ebc,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.68041902647766295,50 - 64,Männer,Niedrig,Mittel,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Mittlere Reife,Grüne
e145b476ccf66cef7c4e90ccfaf033f61632c681,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.64222269760389195,50 - 64,Frauen,Hoch,Niedrig,Beamter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,SPD
31b28d3fa9d77582d1ec5041558c733b81269359,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.79610616191223005,50 - 64,Frauen,Mittel,Niedrig,Leitender Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Mittlere Reife,CDU/CSU
449779ef1f0ea69300ae06bdba9e8d5412ae682d,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.65982501516133696,65 +,Frauen,Sehr hoch,Mittel,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
4462be12b5b3e238572dad09040e83bc6d78c12b,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.9375537993299099,65 +,Frauen,Sehr niedrig,Niedrig,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,CDU/CSU
b47ce5b8aa0b3b54357bf6d7e0f4af37616cb7e6,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.51562370937531898,50 - 64,Frauen,Hoch,Hoch,Nicht berufstätig,Studium oder höher,Arbeitslose / Nichterwerbspersonen,Geschieden,Keine Kinder im Haushalt,Westen,Evangelisch,Abitur,Grüne
3df0a31f8dcfb4d1d282cb328764c45b7d59030f,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.0391147526028399,65 +,Frauen,Hoch,Mittel,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Mittlere Reife,SPD
b69b17325397c6ca6dad980d50418bf5ef303a2b,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.72558466712960201,50 - 64,Frauen,Niedrig,Sehr hoch,Nicht berufstätig,Studium oder höher,Rentner,Geschieden,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,CDU/CSU
9960d2ffea7d021d7e45877be12cb6b6fc665a17,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.60073257873687902,50 - 64,Männer,Sehr niedrig,Sehr hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
be7495e653e9e3d921717c88933792fc584b463f,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.50051180936083395,18 - 29,Frauen,Hoch,Sehr hoch,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Konfessionslos,Abitur,AfD
88b7caa7a2a240380bc3f211e4a318b6ba23b43f,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.73591952315074904,50 - 64,Männer,Sehr niedrig,Niedrig,Nicht berufstätig,Berufsausbildung,Arbeitslose / Nichterwerbspersonen,Geschieden,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,CDU/CSU
ee2e89cf2b50b0e65f4657bff9b55712639106a2,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,2.2030611240316702,40 - 49,Frauen,Niedrig,Hoch,Arbeiter,Berufsausbildung,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Westen,Evangelisch,Mittlere Reife,CDU/CSU
3da66da74abd8516739144a2d698e12d396a3815,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.37175464353144599,50 - 64,Frauen,Hoch,Hoch,Angestellter,Berufsausbildung,Arbeitnehmer,Geschieden,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,Sonstige
a813496a2341e0d1b77f100e3e1fb94db14cb15a,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.93147121870678495,50 - 64,Frauen,Niedrig,Sehr niedrig,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Mittlere Reife,CDU/CSU
6f053576aed26030cc69d35415bc091bcf677163,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,3.3762252720251702,40 - 49,Männer,Mittel,Mittel,Arbeiter,Berufsausbildung,Arbeitnehmer,Ledig,Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,SPD
d5feefcc48f1e866767e4258c7b1841ac1d121c6,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.72558466712960201,50 - 64,Frauen,Niedrig,Sehr hoch,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,CDU/CSU
7fe6a2b7cdbe6466b4debb0ab8ef18eafe632fbf,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,2.7381826123336399,40 - 49,Männer,Mittel,Sehr hoch,Leitender Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Konfessionslos,Abitur,SPD
1b9f57d8d6a816502b76e85add950c1ecc89b921,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.20866942611211201,65 +,Männer,Hoch,Sehr hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Mittlere Reife,Sonstige
068b5ef12bc7c61aaab380b97f383ed77c28dc70,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.37877154571980398,50 - 64,Männer,Mittel,Sehr hoch,Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,FDP
06f046f08f0bf672bbfcf6cdf17787e079cc7667,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.24521865002724,65 +,Frauen,Mittel,Sehr hoch,Nicht berufstätig,Berufsausbildung,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Mittlere Reife,CDU/CSU
e7382c718442df6160a6b94435f7f51e9bcbe4de,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.39990116282694,18 - 29,Männer,Mittel,Sehr niedrig,Arbeiter,Berufsausbildung,Arbeitnehmer,Ledig,Keine Kinder im Haushalt,Osten,Konfessionslos,Mittlere Reife,AfD
ef32d646e561170437e3576a94ab426f7c6f3dfb,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.85489604622350301,50 - 64,Frauen,Niedrig,Mittel,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Mittlere Reife,SPD
d6561e6dd6dad0f0e75140e4f68ad627caf7d66e,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.76150160317431304,50 - 64,Frauen,Niedrig,Niedrig,Angestellter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,Grüne
1ff718e1855221a9aa65bae0b19e36afec5dbdb1,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.319725090369053,50 - 64,Männer,Sehr hoch,Niedrig,Selbstständig,Berufsausbildung,Selbstständige,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,CDU/CSU
b741668e5a9bf6dd0311d794601126e9a936776e,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.65455894396887304,50 - 64,Frauen,Hoch,Sehr niedrig,Leitender Angestellter,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,Verheiratet / Verwitwet,Weiß nicht / keine Angabe,Westen,Weiß nicht / keine Angabe,Weiß nicht / keine Angabe,SPD
d9dddbfb0a0e21afce058c33bd07fdce8fe5a712,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.78903219785642897,50 - 64,Männer,Mittel,Sehr niedrig,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Evangelisch,Abitur,FDP
f82995b26337e7ca90f42c75ed8ad17e79c43696,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.328448889925054,50 - 64,Männer,Mittel,Sehr hoch,Selbstständig,Berufsausbildung,Selbstständige,Geschieden,Keine Kinder im Haushalt,Westen,Katholisch,Abitur,Grüne
9d1864c9f1976753996f2f6883c95e51df621412,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,3.06350276385202,30 - 39,Frauen,Mittel,Sehr niedrig,Selbstständig,Berufsausbildung,Selbstständige,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,FDP
7e53b8abdb1cd87065f5dc395133d496856edab3,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.1625799720207499,18 - 29,Männer,Sehr hoch,Niedrig,Selbstständig,Studium oder höher,Selbstständige,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,FDP
de4e29bf2fe0448ff247a159678a0f44ae617928,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.31043099043175199,65 +,Frauen,Mittel,Sehr hoch,Selbstständig,Studium oder höher,Selbstständige,Geschieden,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,Sonstige
1e95f826290c7e05d0caa456adc6047668d97698,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,1.1778632033686101,40 - 49,Frauen,Mittel,Mittel,Leitender Angestellter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,AfD
2a6dea750947de4ca2e9bdf10eec47d7f177204e,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.975620859926979,65 +,Männer,Hoch,Mittel,Nicht berufstätig,Studium oder höher,Rentner,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Osten,Konfessionslos,Abitur,SPD
b2f40baeb7b343ce09dfa4cf58d4a00c787d4b14,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.35402364864428099,65 +,Männer,Sehr hoch,Niedrig,Beamter,Studium oder höher,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Konfessionslos,Abitur,FDP
69c3f2acdb5c65a10cb8392779149fd8be3d12de,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.74043361562611698,50 - 64,Männer,Sehr niedrig,Mittel,Arbeiter,Berufsausbildung,Arbeitnehmer,Verheiratet / Verwitwet,Keine Kinder im Haushalt,Westen,Evangelisch,Hauptschule / kein Abschluss,SPD
88e447e7ad812cf5a224b5d83118f3839a0227a2,Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?,2021-08-23,Bin schon fest entschieden,0.760153836518074,40 - 49,Frauen,Sehr hoch,Sehr hoch,Selbstständig,Berufsausbildung,Selbstständige,Verheiratet / Verwitwet,Kinder im Haushalt,Westen,Evangelisch,Abitur,SPD
